log_date,asin_y4a,country,platform,y4a_nmv,y4a_unitsold,y4a_asp,direct_y4a_rank,direct_y4a_market_share,direct_asin_competitor,direct_comp_nmv,direct_comp_unitsold,direct_comp_asp,direct_comp_market_share,direct_asp_y4a_comp_pct,direct_cm_external,port_y4a_rank,port_y4a_market_share,port_asin_competitor,port_comp_nmv,port_comp_unitsold,port_comp_asp,port_comp_market_share,port_asp_y4a_comp_pct,port_cm_external,master_category,super_category,main_category,category,product_line,target_unitsold,year,month,day,weekday,dayofyear,is_weekend,is_big_sale,lag_y4a_asp_1d,lag_y4a_asp_3d,lag_y4a_asp_7d,lag_y4a_unitsold_1d,lag_y4a_unitsold_3d,lag_y4a_unitsold_7d,direct_price_gap,port_price_gap
2025-09-23,B007RTQYWA,USA,Amazon,171.0,3.0,57.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,95.0,0.25,B0731DWW5K,3671.0,121.0,30.34,5.4,187.87,34.66276454,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.3862943611198906,2025,9,23,1,266,False,False,64.75,50.0,58.67,4.0,2.0,3.0,1056.0,26.66
2025-09-22,B007RTQYWA,USA,Amazon,259.0,4.0,64.75,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,73.0,0.36,B0731DWW5K,3796.0,125.0,30.37,5.29,213.2,59.79140886,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.6094379124341003,2025,9,22,0,265,False,False,65.4,59.5,62.0,5.0,2.0,3.0,1063.75,34.379999999999995
2025-09-21,B007RTQYWA,USA,Amazon,327.0,5.0,65.4,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,69.0,0.37,B0731DWW5K,4512.0,149.0,30.28,5.16,215.98,33.2250408,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.791759469228055,2025,9,21,6,264,True,False,50.0,75.5,60.6,2.0,2.0,10.0,1064.4,35.120000000000005
2025-09-27,B0093CMYRS,USA,Amazon,1006.0,85.0,11.84,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,14.0,1.4,B0731DWW5K,3485.0,115.0,30.3,4.84,39.08,-163.4933333,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.454347296253507,2025,9,27,5,270,True,False,11.84,11.84,11.88,83.0,88.0,136.0,1010.84,-18.46
2025-09-26,B0093CMYRS,USA,Amazon,983.0,83.0,11.84,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,15.0,1.35,B0731DWW5K,3693.0,122.0,30.27,5.08,39.11,7.355379522,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.430816798843313,2025,9,26,4,269,False,False,11.84,11.91,16.59,85.0,87.0,81.0,1010.84,-18.43
2025-09-25,B0093CMYRS,USA,Amazon,1006.0,85.0,11.84,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,15.0,1.31,B0731FCS7T,6136.0,186.0,32.99,7.98,35.89,36.72184148,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.454347296253507,2025,9,25,3,268,False,False,11.84,12.0,16.74,88.0,54.0,47.0,1010.84,-21.150000000000002
2025-09-24,B0093CMYRS,USA,Amazon,1042.0,88.0,11.84,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,13.0,1.49,B0731DWW5K,3649.0,120.0,30.41,5.23,38.93,48.20538392,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.48863636973214,2025,9,24,2,267,False,False,11.91,11.83,16.48,87.0,65.0,46.0,1010.84,-18.57
2025-09-23,B0093CMYRS,USA,Amazon,1036.0,87.0,11.91,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,14.0,1.5,B0731DWW5K,3671.0,121.0,30.34,5.32,39.26,90.90961829,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.477336814478207,2025,9,23,1,266,False,False,12.0,11.88,16.55,54.0,136.0,51.0,1010.91,-18.43
2025-09-22,B0093CMYRS,USA,Amazon,648.0,54.0,12.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,19.0,0.9,B0731DWW5K,3796.0,125.0,30.37,5.25,39.51,73.3634981,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.007333185232471,2025,9,22,0,265,False,False,11.83,16.59,16.64,65.0,81.0,70.0,1011.0,-18.37
2025-09-21,B0093CMYRS,USA,Amazon,769.0,65.0,11.83,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,21.0,0.87,B0731DWW5K,4512.0,149.0,30.28,5.12,39.07,94.16775444,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.189654742026425,2025,9,21,6,264,True,False,11.88,16.74,16.52,136.0,47.0,50.0,1010.83,-18.450000000000003
2025-09-27,B0093CMYSM,USA,Amazon,3007.0,148.0,20.32,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,4.21,B0731DWW5K,3485.0,115.0,30.3,4.88,67.06,-415.4633333,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.003946305945459,2025,9,27,5,270,True,False,18.09,20.4,20.47,147.0,155.0,201.0,1019.32,-9.98
2025-09-26,B0093CMYSM,USA,Amazon,2659.0,147.0,18.09,2.0,49.51,B07F1ZB48H,2673.0,131.0,20.4,49.77,88.68,-51.91610706,3.0,3.71,B0731DWW5K,3693.0,122.0,30.27,5.16,59.76,-51.91610706,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.997212273764115,2025,9,26,4,269,False,False,20.46,20.44,20.36,148.0,154.0,127.0,-2.3099999999999987,-12.18
2025-09-25,B0093CMYSM,USA,Amazon,3028.0,148.0,20.46,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,3.97,B0731FCS7T,6136.0,186.0,32.99,8.04,62.02,-233.5622577,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.003946305945459,2025,9,25,3,268,False,False,20.4,20.45,20.4,155.0,172.0,90.0,1019.46,-12.530000000000001
2025-09-24,B0093CMYSM,USA,Amazon,3162.0,155.0,20.4,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,4.56,B0731DWW5K,3649.0,120.0,30.41,5.26,67.08,-240.6572356,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.049856007249537,2025,9,24,2,267,False,False,20.44,20.39,20.39,154.0,202.0,72.0,1019.4,-10.010000000000002
2025-09-23,B0093CMYSM,USA,Amazon,3147.0,154.0,20.44,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,4.58,B0731DWW5K,3671.0,121.0,30.34,5.35,67.37,-417.2445853,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.043425116919247,2025,9,23,1,266,False,False,20.45,20.47,20.41,172.0,201.0,69.0,1019.44,-9.899999999999999
2025-09-22,B0093CMYSM,USA,Amazon,3517.0,172.0,20.45,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,4.86,B0731DWW5K,3796.0,125.0,30.37,5.24,67.34,-403.3391773,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.153291594497779,2025,9,22,0,265,False,False,20.39,20.36,20.53,202.0,127.0,76.0,1019.45,-9.920000000000002
2025-09-21,B0093CMYSM,USA,Amazon,4119.0,202.0,20.39,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,4.68,B0731DWW5K,4512.0,149.0,30.28,5.13,67.34,-531.5969614,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.313205979041787,2025,9,21,6,264,True,False,20.47,20.4,20.51,201.0,90.0,127.0,1019.39,-9.89
2025-09-27,B0093CMYSW,USA,Amazon,3378.0,95.0,35.56,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,4.64,B0731DWW5K,3485.0,115.0,30.3,4.79,117.36,-13.68,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.564348191467836,2025,9,27,5,270,True,False,35.71,35.77,35.66,93.0,99.0,110.0,1034.56,5.260000000000002
2025-09-26,B0093CMYSW,USA,Amazon,3321.0,93.0,35.71,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,4.53,B0731DWW5K,3693.0,122.0,30.27,5.04,117.97,240.8890697,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.543294782270004,2025,9,26,4,269,False,False,35.6,35.56,35.95,96.0,99.0,66.0,1034.71,5.440000000000001
2025-09-25,B0093CMYSW,USA,Amazon,3418.0,96.0,35.6,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,4.4,B0731FCS7T,6136.0,186.0,32.99,7.9,107.91,307.6486664,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.574710978503383,2025,9,25,3,268,False,False,35.77,35.66,35.74,99.0,88.0,47.0,1034.6,2.6099999999999994
2025-09-24,B0093CMYSW,USA,Amazon,3541.0,99.0,35.77,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,5.01,B0731DWW5K,3649.0,120.0,30.41,5.17,117.63,305.3002081,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.605170185988092,2025,9,24,2,267,False,False,35.56,35.65,35.59,99.0,103.0,39.0,1034.77,5.360000000000003
2025-09-23,B0093CMYSW,USA,Amazon,3520.0,99.0,35.56,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,5.03,B0731DWW5K,3671.0,121.0,30.34,5.25,117.21,298.061153,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.605170185988092,2025,9,23,1,266,False,False,35.66,35.66,35.86,88.0,110.0,37.0,1034.56,5.220000000000002
2025-09-22,B0093CMYSW,USA,Amazon,3138.0,88.0,35.66,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,4.3,B0731DWW5K,3796.0,125.0,30.37,5.2,117.42,345.9693979,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.48863636973214,2025,9,22,0,265,False,False,35.65,35.95,35.93,103.0,66.0,42.0,1034.66,5.289999999999996
2025-09-21,B0093CMYSW,USA,Amazon,3672.0,103.0,35.65,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,4.14,B0731DWW5K,4512.0,149.0,30.28,5.08,117.73,262.5018509,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.6443908991413725,2025,9,21,6,264,True,False,35.66,35.74,36.05,110.0,47.0,87.0,1034.65,5.369999999999997
2025-09-27,B0093CMYT6,USA,Amazon,1211.0,66.0,18.35,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,14.0,1.69,B0731DWW5K,3485.0,115.0,30.3,4.87,60.56,162.444,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.204692619390966,2025,9,27,5,270,True,False,18.6,13.17,13.03,65.0,66.0,118.0,1017.35,-11.95
2025-09-26,B0093CMYT6,USA,Amazon,1209.0,65.0,18.6,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,14.0,1.68,B0731DWW5K,3693.0,122.0,30.27,5.12,61.45,593.1293093,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.189654742026425,2025,9,26,4,269,False,False,13.03,13.15,13.07,66.0,66.0,72.0,1017.6,-11.669999999999998
2025-09-25,B0093CMYT6,USA,Amazon,860.0,66.0,13.03,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,15.0,1.13,B0731FCS7T,6136.0,186.0,32.99,8.07,39.5,-103.1361813,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.204692619390966,2025,9,25,3,268,False,False,13.17,13.11,13.04,66.0,133.0,52.0,1012.03,-19.96
2025-09-24,B0093CMYT6,USA,Amazon,869.0,66.0,13.17,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,14.0,1.26,B0731DWW5K,3649.0,120.0,30.41,5.3,43.31,-158.4698907,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.204692619390966,2025,9,24,2,267,False,False,13.15,13.07,15.22,66.0,156.0,41.0,1012.17,-17.240000000000002
2025-09-23,B0093CMYT6,USA,Amazon,868.0,66.0,13.15,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,14.0,1.27,B0731DWW5K,3671.0,121.0,30.34,5.39,43.34,-504.3913646,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.204692619390966,2025,9,23,1,266,False,False,13.11,13.03,18.5,133.0,118.0,40.0,1012.15,-17.189999999999998
2025-09-22,B0093CMYT6,USA,Amazon,1743.0,133.0,13.11,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,9.0,2.4,B0731DWW5K,3796.0,125.0,30.37,5.22,43.17,-692.5282886,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.897839799950911,2025,9,22,0,265,False,False,13.07,13.07,18.51,156.0,72.0,43.0,1012.11,-17.26
2025-09-21,B0093CMYT6,USA,Amazon,2039.0,156.0,13.07,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,10.0,2.3,B0731DWW5K,4512.0,149.0,30.28,5.09,43.16,-779.7609521,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,5.056245805348308,2025,9,21,6,264,True,False,13.03,13.04,18.51,118.0,52.0,92.0,1012.07,-17.21
2025-09-27,B0093CMYTQ,USA,Amazon,2023.0,49.0,41.29,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,5.0,2.8,B0731DWW5K,3485.0,115.0,30.3,4.82,136.27,-10.44324,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.912023005428146,2025,9,27,5,270,True,False,41.08,40.65,41.26,49.0,52.0,80.0,1040.29,10.989999999999998
2025-09-26,B0093CMYTQ,USA,Amazon,2013.0,49.0,41.08,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,5.0,2.76,B0731DWW5K,3693.0,122.0,30.27,5.07,135.71,157.7235672,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.912023005428146,2025,9,26,4,269,False,False,40.65,41.22,40.72,49.0,51.0,53.0,1040.08,10.809999999999999
2025-09-25,B0093CMYTQ,USA,Amazon,1992.0,49.0,40.65,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,6.0,2.58,B0731FCS7T,6136.0,186.0,32.99,7.95,123.22,184.8853355,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.912023005428146,2025,9,25,3,268,False,False,40.65,41.11,41.17,52.0,44.0,29.0,1039.65,7.659999999999997
2025-09-24,B0093CMYTQ,USA,Amazon,2114.0,52.0,40.65,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,3.02,B0731DWW5K,3649.0,120.0,30.41,5.21,133.67,314.840074,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.970291913552122,2025,9,24,2,267,False,False,41.22,40.94,40.89,51.0,52.0,28.0,1039.65,10.239999999999998
2025-09-23,B0093CMYTQ,USA,Amazon,2102.0,51.0,41.22,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,3.03,B0731DWW5K,3671.0,121.0,30.34,5.29,135.86,68.78444743,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.9512437185814275,2025,9,23,1,266,False,False,41.11,41.26,40.94,44.0,80.0,31.0,1040.22,10.879999999999999
2025-09-22,B0093CMYTQ,USA,Amazon,1809.0,44.0,41.11,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,8.0,2.48,B0731DWW5K,3796.0,125.0,30.37,5.21,135.36,-217.4235803,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.8066624897703196,2025,9,22,0,265,False,False,40.94,40.72,41.31,52.0,53.0,61.0,1040.11,10.739999999999998
2025-09-21,B0093CMYTQ,USA,Amazon,2129.0,52.0,40.94,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,9.0,2.4,B0731DWW5K,4512.0,149.0,30.28,5.09,135.2,-217.1418437,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,3.970291913552122,2025,9,21,6,264,True,False,41.26,41.17,40.66,80.0,29.0,44.0,1039.94,10.659999999999997
2025-09-27,B0093CMZ04,USA,Amazon,2920.0,85.0,34.35,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,4.05,B0731DWW5K,3485.0,115.0,30.3,4.83,113.37,-7.77,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.454347296253507,2025,9,27,5,270,True,False,34.5,31.16,31.16,84.0,87.0,44.0,1033.35,4.050000000000001
2025-09-26,B0093CMZ04,USA,Amazon,2898.0,84.0,34.5,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,3.99,B0731DWW5K,3693.0,122.0,30.27,5.08,113.97,-42.99810303,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.442651256490317,2025,9,26,4,269,False,False,31.04,31.16,34.86,85.0,87.0,42.0,1033.5,4.23
2025-09-25,B0093CMZ04,USA,Amazon,2638.0,85.0,31.04,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,3.44,B0731FCS7T,6136.0,186.0,32.99,7.99,94.09,-71.19907065,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.454347296253507,2025,9,25,3,268,False,False,31.16,31.05,34.45,87.0,119.0,47.0,1030.04,-1.9500000000000028
2025-09-24,B0093CMZ04,USA,Amazon,2711.0,87.0,31.16,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,3.89,B0731DWW5K,3649.0,120.0,30.41,5.24,102.47,-40.09458986,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.477336814478207,2025,9,24,2,267,False,False,31.16,31.1,34.43,87.0,93.0,110.0,1030.16,0.75
2025-09-23,B0093CMZ04,USA,Amazon,2711.0,87.0,31.16,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,3.93,B0731DWW5K,3671.0,121.0,30.34,5.32,102.7,-271.1676642,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.477336814478207,2025,9,23,1,266,False,False,31.05,31.16,34.44,119.0,44.0,70.0,1030.16,0.8200000000000003
2025-09-20,B0093CMZ04,USA,Amazon,3695.0,119.0,31.05,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,6.0,3.67,B0731DWW5K,5251.0,173.0,30.35,5.22,102.31,-281.6851696,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.787491742782046,2025,9,20,5,263,True,False,31.1,34.86,34.15,93.0,42.0,40.0,1030.05,0.6999999999999993
2025-09-19,B0093CMZ04,USA,Amazon,2892.0,93.0,31.1,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,8.0,3.34,B0731DFTR2,5083.0,231.0,22.0,5.87,141.36,-361.357661,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,4.543294782270004,2025,9,19,4,262,False,False,31.16,34.45,34.8,44.0,47.0,35.0,1030.1,9.100000000000001
2025-08-11,B0093G309U,USA,Amazon,92.0,1.0,92.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,131.0,0.13,B0731FCS7T,5410.0,148.0,36.55,7.89,251.71,-1.19437,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,8,11,0,223,False,False,87.0,103.0,109.0,1.0,1.0,1.0,1091.0,55.45
2025-07-28,B0093G309U,USA,Amazon,87.0,1.0,87.0,2.0,47.28,B086233TC8,97.0,1.0,97.0,52.72,89.69,-1.8508,97.0,0.21,B07F1RGQTR,3335.0,94.0,35.48,7.97,245.21,-1.8508,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,28,0,209,False,False,76.0,107.0,103.0,1.0,1.0,1.0,-10.0,51.52
2025-07-22,B0093G309U,USA,Amazon,76.0,1.0,76.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,145.0,0.11,B0F7XN5Z9V,3893.0,78.0,49.91,5.42,152.27,-4.93577,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,22,1,203,False,False,103.0,78.0,129.0,1.0,1.0,1.0,1075.0,26.090000000000003
2025-07-21,B0093G309U,USA,Amazon,103.0,1.0,103.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,128.0,0.15,B0F7XN5Z9V,4398.0,88.0,49.98,6.44,206.08,-9.08337,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,21,0,202,False,False,107.0,114.0,140.5,1.0,1.0,4.0,1102.0,53.02
2025-07-20,B0093G309U,USA,Amazon,107.0,1.0,107.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,135.0,0.16,B0F7XN5Z9V,4493.0,90.0,49.92,6.54,214.34,-2.09917,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,20,6,201,True,False,78.0,109.0,121.0,1.0,1.0,4.0,1106.0,57.08
2025-07-17,B0093G309U,USA,Amazon,78.0,1.0,78.0,2.0,47.27,B086233TC8,87.0,1.0,87.0,52.73,89.66,-1.40797,73.0,0.17,B0731DWW5K,4709.0,157.0,29.99,10.14,260.09,-1.40797,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,17,3,198,False,False,114.0,103.0,137.67,1.0,1.0,3.0,-9.0,48.010000000000005
2025-07-16,B0093G309U,USA,Amazon,114.0,1.0,114.0,2.0,47.11,B086233TC8,128.0,1.0,128.0,52.89,89.06,0.0,61.0,0.22,B07F1RGZTH,5304.0,99.0,53.58,10.26,212.77,0.0,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,16,2,197,False,False,109.0,129.0,188.0,1.0,1.0,1.0,-14.0,60.42
2025-09-27,B0093G30AE,USA,Amazon,215.0,1.0,215.0,2.0,36.75,B0861WC4FS,370.0,2.0,185.0,63.25,116.22,-0.37928,78.0,0.3,B0731DWW5K,3485.0,115.0,30.3,4.91,709.57,-0.37928,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,236.0,285.0,183.0,1.0,1.0,1.0,30.0,184.7
2025-09-26,B0093G30AE,USA,Amazon,236.0,1.0,236.0,2.0,37.05,B0861WC4FS,401.0,2.0,200.5,62.95,117.71,-0.83818,72.0,0.33,B0731DWW5K,3693.0,122.0,30.27,5.16,779.65,-0.83818,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,240.0,277.0,226.0,1.0,1.0,1.0,35.5,205.73
2025-09-25,B0093G30AE,USA,Amazon,240.0,1.0,240.0,2.0,36.59,B0861WC4FS,416.0,2.0,208.0,63.41,115.38,-0.79322,71.0,0.32,B0731FCS7T,6136.0,186.0,32.99,8.1,727.49,-0.79322,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,285.0,271.0,293.0,1.0,1.0,1.0,32.0,207.01
2025-09-24,B0093G30AE,USA,Amazon,285.0,1.0,285.0,2.0,36.21,B0861WC4FS,502.0,2.0,251.0,63.79,113.55,-0.83544,63.0,0.42,B0731DWW5K,3649.0,120.0,30.41,5.32,937.19,-0.83544,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,24,2,267,False,False,277.0,298.0,261.0,1.0,1.0,1.0,34.0,254.59
2025-09-23,B0093G30AE,USA,Amazon,277.0,1.0,277.0,2.0,35.56,B0861WC4FS,502.0,2.0,251.0,64.44,110.36,-0.83953,63.0,0.41,B0731DWW5K,3671.0,121.0,30.34,5.41,912.99,-0.83953,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,23,1,266,False,False,271.0,183.0,289.0,1.0,1.0,1.0,26.0,246.66
2025-09-22,B0093G30AE,USA,Amazon,271.0,1.0,271.0,2.0,34.65,B0861WC4FS,511.0,2.0,255.5,65.35,106.07,-0.69261,69.0,0.38,B0731DWW5K,3796.0,125.0,30.37,5.31,892.33,-0.69261,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,22,0,265,False,False,298.0,226.0,214.5,1.0,1.0,2.0,15.5,240.63
2025-09-21,B0093G30AE,USA,Amazon,298.0,1.0,298.0,2.0,35.22,B0861WC4FS,548.0,2.0,274.0,64.78,108.76,-0.81491,79.0,0.34,B0731DWW5K,4512.0,149.0,30.28,5.18,984.15,-0.81491,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,21,6,264,True,False,183.0,293.0,187.5,1.0,1.0,2.0,24.0,267.72
2025-09-27,B0093G30CC,USA,Amazon,358.0,7.0,51.14,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,48.0,0.5,B0731DWW5K,3485.0,115.0,30.3,4.9,168.78,-15.75,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,2.0794415416798357,2025,9,27,5,270,True,False,52.86,53.63,50.57,7.0,8.0,7.0,1050.14,20.84
